id,flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
8291,2977,Testindigo,DELHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:10:00,21:55:00,2019-03-31,2019-10-26
8292,2376,Testindigo,DELHI,BENGALURU,Saturday,00:05:00,21:55:00,2019-10-27,2019-10-27
8293,2376,Testindigo,DELHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:05:00,21:55:00,2019-10-28,2020-03-28
8294,2624,Testindigo,DELHI,BENGALURU,Saturday,02:00:00,21:55:00,2019-10-27,2019-10-27
8295,2624,Testindigo,DELHI,BENGALURU,Saturday,02:00:00,21:55:00,2019-11-03,2020-03-22
8296,2624,Testindigo,DELHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",02:00:00,21:55:00,2019-10-28,2020-03-28
8297,2134,Testindigo,DELHI,BENGALURU,Saturday,03:05:00,21:55:00,2019-10-27,2019-10-27
8298,2134,Testindigo,DELHI,BENGALURU,Saturday,03:05:00,21:55:00,2019-11-03,2020-03-22
8299,2134,Testindigo,DELHI,BENGALURU,"Tuesday,Thursday",03:05:00,21:55:00,2019-10-30,2020-03-27
8300,2134,Testindigo,DELHI,BENGALURU,"Sunday,Monday,Wednesday,Friday",03:05:00,21:55:00,2019-10-28,2020-03-28
8301,5031,Testindigo,DELHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:05:00,07:55:00,2019-10-27,2020-03-28
8302,2458,Testindigo,DELHI,BENGALURU,"Wednesday,Thursday",06:10:00,21:55:00,2019-10-31,2020-03-27
8303,2458,Testindigo,DELHI,BENGALURU,Tuesday,06:10:00,21:55:00,2019-10-30,2020-03-25
8304,2458,Testindigo,DELHI,BENGALURU,"Monday,Saturday",06:10:00,21:55:00,2019-10-27,2020-03-24
8305,2458,Testindigo,DELHI,BENGALURU,"Sunday,Friday",06:10:00,21:55:00,2019-10-28,2020-03-28
8306,115,Testindigo,VARANASI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30:00,11:10:00,2019-03-31,2019-10-26
8307,144,Testindigo,VARANASI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:45:00,14:15:00,2019-03-31,2019-10-26
8308,157,Testindigo,BHUBANESWAR,BENGALURU,Saturday,06:40:00,21:55:00,2019-03-31,2019-03-31
8309,157,Testindigo,BHUBANESWAR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:40:00,21:55:00,2019-04-01,2019-10-26
8310,317,Testindigo,BHUBANESWAR,BENGALURU,Monday,14:00:00,16:00:00,2019-04-02,2019-10-22
8311,492,Testindigo,BHUBANESWAR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20:00,16:25:00,2019-03-31,2019-10-26
8312,431,Testindigo,BHUBANESWAR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:50:00,21:55:00,2019-03-31,2019-10-26
8313,6869,Testindigo,BHUBANESWAR,BENGALURU,Monday,21:35:00,23:45:00,2019-04-02,2019-10-22
8314,6869,Testindigo,BHUBANESWAR,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:35:00,21:55:00,2019-03-31,2019-10-26
8315,157,Testindigo,BHUBANESWAR,BENGALURU,Saturday,06:35:00,21:55:00,2019-10-27,2019-10-27
8316,157,Testindigo,BHUBANESWAR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:35:00,21:55:00,2019-10-28,2020-03-28
8317,492,Testindigo,BHUBANESWAR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20:00,16:25:00,2019-10-27,2020-03-28
8318,431,Testindigo,BHUBANESWAR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:15:00,22:30:00,2019-10-27,2020-03-28
8319,6869,Testindigo,BHUBANESWAR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:20:00,23:35:00,2019-10-27,2020-03-28
8320,7128,Testindigo,CALICUT,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00:00,08:15:00,2019-03-31,2019-10-26
8321,7175,Testindigo,CALICUT,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:10:00,21:55:00,2019-04-30,2019-10-26
8322,7128,Testindigo,CALICUT,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55:00,08:15:00,2019-10-27,2020-03-28
8323,909,Testindigo,NAGPUR,BENGALURU,Monday,06:50:00,21:55:00,2019-04-02,2019-06-25
8324,909,Testindigo,NAGPUR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:50:00,21:55:00,2019-07-01,2019-10-26
8325,909,Testindigo,NAGPUR,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:50:00,21:55:00,2019-03-31,2019-06-30
8326,317,Testindigo,NAGPUR,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:40:00,12:30:00,2019-03-31,2019-10-26
8327,727,Testindigo,NAGPUR,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35:00,18:15:00,2019-03-31,2019-10-26
8328,727,Testindigo,NAGPUR,BENGALURU,Monday,16:35:00,21:55:00,2019-04-02,2019-10-22
8329,436,Testindigo,NAGPUR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:25:00,22:10:00,2019-03-31,2019-10-26
8330,7217,Testindigo,MADURAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50:00,13:15:00,2019-03-31,2019-10-26
8331,7219,Testindigo,MADURAI,BENGALURU,Monday,15:20:00,21:55:00,2019-04-02,2019-10-22
8332,7219,Testindigo,MADURAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20:00,16:45:00,2019-03-31,2019-10-26
8333,445,Testindigo,BAGDOGRA,BENGALURU,Monday,08:25:00,21:55:00,2019-10-29,2020-03-24
8334,445,Testindigo,BAGDOGRA,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25:00,11:30:00,2019-10-27,2020-03-28
8335,445,Testindigo,BAGDOGRA,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25:00,12:25:00,2019-10-27,2020-03-28
8336,541,Testindigo,LUCKNOW,BENGALURU,Saturday,06:05:00,21:55:00,2019-03-31,2019-03-31
8337,541,Testindigo,LUCKNOW,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05:00,21:55:00,2019-04-01,2019-10-26
8338,904,Testindigo,LUCKNOW,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:40:00,11:10:00,2019-03-31,2019-10-26
8339,325,Testindigo,LUCKNOW,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:10:00,12:45:00,2019-03-31,2019-10-26
8340,226,Testindigo,LUCKNOW,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30:00,16:55:00,2019-03-31,2019-10-26
8341,458,Testindigo,LUCKNOW,BENGALURU,Monday,20:05:00,21:55:00,2019-04-02,2019-10-22
8342,458,Testindigo,LUCKNOW,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:05:00,21:55:00,2019-03-31,2019-10-26
8343,521,Testindigo,KOCHI,BENGALURU,Saturday,05:45:00,21:55:00,2019-03-31,2019-03-31
8344,521,Testindigo,KOCHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,21:55:00,2019-04-01,2019-10-26
8345,537,Testindigo,KOCHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:20:00,09:25:00,2019-03-31,2019-10-26
8346,172,Testindigo,KOCHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:35:00,11:40:00,2019-03-31,2019-10-26
8347,528,Testindigo,KOCHI,BENGALURU,Saturday,15:30:00,21:55:00,2019-03-31,2019-10-20
8348,528,Testindigo,KOCHI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday",15:30:00,21:55:00,2019-04-01,2019-10-26
8349,349,Testindigo,KOCHI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50:00,18:55:00,2019-03-31,2019-10-26
8350,412,Testindigo,KOCHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:45:00,21:45:00,2019-03-31,2019-10-26
8351,349,Testindigo,KOCHI,BENGALURU,Monday,21:20:00,22:35:00,2019-04-02,2019-10-22
8352,709,Testindigo,KOCHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:20:00,21:55:00,2019-03-31,2019-10-26
8353,848,Testindigo,MUMBAI,BENGALURU,Saturday,00:10:00,21:55:00,2019-03-31,2019-03-31
8354,848,Testindigo,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:10:00,02:00:00,2019-03-31,2019-10-26
8355,199,Testindigo,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05:00,07:50:00,2019-03-31,2019-10-26
8356,715,Testindigo,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:35:00,09:30:00,2019-03-31,2019-10-26
8357,236,Testindigo,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30:00,11:20:00,2019-03-31,2019-10-26
8358,6939,Testindigo,MUMBAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40:00,14:20:00,2019-03-31,2019-10-26
8359,6939,Testindigo,MUMBAI,BENGALURU,Monday,13:25:00,15:20:00,2019-04-02,2019-10-22
8360,6177,Testindigo,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55:00,17:45:00,2019-03-31,2019-10-26
8361,6533,Testindigo,MUMBAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:10:00,19:00:00,2019-03-31,2019-10-26
8362,463,Testindigo,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",17:40:00,19:30:00,2019-04-01,2019-10-26
8363,463,Testindigo,MUMBAI,BENGALURU,Saturday,17:45:00,19:35:00,2019-03-31,2019-10-20
8364,799,Testindigo,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:05:00,21:55:00,2019-03-31,2019-10-26
8365,949,Testindigo,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:40:00,22:25:00,2019-03-31,2019-10-26
8366,825,Testindigo,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:30:00,21:55:00,2019-03-31,2019-10-26
8367,565,Testindigo,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:40:00,21:55:00,2019-03-31,2019-10-26
8368,287,Testindigo,VISAKHAPATNAM,BENGALURU,Saturday,07:45:00,09:20:00,2019-03-31,2019-10-20
8369,287,Testindigo,VISAKHAPATNAM,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",07:45:00,09:20:00,2019-04-01,2019-10-26
8370,422,Testindigo,VISAKHAPATNAM,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45:00,16:20:00,2019-03-31,2019-10-26
8371,216,Testindigo,VISAKHAPATNAM,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00:00,20:35:00,2019-03-31,2019-10-26
8372,478,Testindigo,AMRITSAR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:15:00,19:30:00,2019-10-27,2020-03-28
8373,6136,Testindigo,IMPHAL,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:30:00,13:55:00,2019-03-31,2019-10-26
8374,7119,Testindigo,RAJAHMUNDRY,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:40:00,10:30:00,2019-03-31,2019-10-26
8375,144,Testindigo,PATNA,BENGALURU,Monday,18:10:00,20:45:00,2019-04-02,2019-10-22
8376,178,Testindigo,PATNA,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10:00,20:45:00,2019-03-31,2019-10-26
8377,491,Testindigo,DEHRADUN,BENGALURU,Saturday,10:40:00,13:30:00,2019-03-31,2019-10-20
8378,912,Testindigo,DEHRADUN,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20:00,19:10:00,2019-03-31,2019-10-26
8379,6136,Testindigo,DEHRADUN,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:50:00,12:35:00,2019-12-01,2020-03-28
8380,912,Testindigo,DEHRADUN,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10:00,19:10:00,2019-10-27,2019-11-30
8381,393,Testindigo,PORT BLAIR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:35:00,10:10:00,2019-03-31,2019-10-26
8382,823,Testindigo,AHMEDABAD,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00:00,11:20:00,2019-10-27,2020-03-28
8384,758,Testindigo,AHMEDABAD,BENGALURU,Monday,12:50:00,21:55:00,2019-10-29,2020-03-24
8385,758,Testindigo,AHMEDABAD,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday",12:50:00,21:55:00,2019-10-28,2020-03-28
8386,153,Testindigo,AHMEDABAD,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00:00,22:15:00,2019-10-27,2020-03-28
8388,996,Testindigo,AHMEDABAD,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:45:00,01:55:00,2019-10-27,2019-11-14
8389,996,Testindigo,AHMEDABAD,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:45:00,01:55:00,2020-02-15,2020-03-28
8390,169,Testindigo,JAIPUR,BENGALURU,Friday,04:00:00,21:55:00,2019-06-01,2019-06-01
8391,642,Testindigo,JAIPUR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10:00,11:35:00,2019-03-31,2019-10-26
8392,498,Testindigo,JAIPUR,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10:00,14:40:00,2019-03-31,2019-10-26
8393,556,Testindigo,JAIPUR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:25:00,21:55:00,2019-03-31,2019-10-26
8394,839,Testindigo,JAIPUR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:25:00,21:55:00,2019-03-31,2019-05-31
8395,839,Testindigo,JAIPUR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:10:00,21:55:00,2019-06-01,2019-10-26
8396,7203,Testindigo,VIJAYAWADA,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50:00,09:40:00,2019-03-31,2019-10-26
8397,7133,Testindigo,VIJAYAWADA,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30:00,17:10:00,2019-03-31,2019-10-26
8398,485,Testindigo,RANCHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10:00,21:55:00,2019-03-31,2019-10-26
8399,997,Testindigo,RANCHI,BENGALURU,Monday,19:20:00,21:55:00,2019-04-02,2019-10-22
8400,997,Testindigo,RANCHI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20:00,21:55:00,2019-03-31,2019-10-26
8401,703,Testindigo,INDORE,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55:00,12:50:00,2019-03-31,2019-10-26
8402,808,Testindigo,INDORE,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00:00,17:55:00,2019-03-31,2019-10-26
8403,708,Testindigo,INDORE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:05:00,21:05:00,2019-03-31,2019-10-26
8404,808,Testindigo,INDORE,BENGALURU,Monday,20:30:00,22:25:00,2019-04-02,2019-10-22
8405,701,Testindigo,VADODARA,BENGALURU,Saturday,06:10:00,21:55:00,2019-03-31,2019-03-31
8406,701,Testindigo,VADODARA,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:10:00,21:55:00,2019-04-01,2019-10-26
8407,5997,Testindigo,ALLAHABAD,BENGALURU,Monday,14:00:00,21:55:00,2019-10-29,2020-03-24
8408,5997,Testindigo,ALLAHABAD,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25:00,16:35:00,2019-10-27,2020-03-28
8409,5997,Testindigo,ALLAHABAD,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25:00,19:00:00,2019-10-27,2020-03-28
8410,406,Testindigo,RAIPUR,BENGALURU,Monday,08:40:00,10:40:00,2019-04-02,2019-10-22
8411,406,Testindigo,RAIPUR,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:20:00,12:15:00,2019-03-31,2019-10-26
8412,829,Testindigo,RAIPUR,BENGALURU,Friday,21:25:00,21:55:00,2019-10-26,2019-10-26
8413,829,Testindigo,RAIPUR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:25:00,21:55:00,2019-03-31,2019-10-25
8414,632,Testindigo,CHANDIGARH,BENGALURU,Monday,06:20:00,21:55:00,2019-04-30,2019-04-30
8415,632,Testindigo,CHANDIGARH,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:25:00,21:55:00,2019-05-01,2019-10-26
8416,491,Testindigo,CHANDIGARH,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday",10:45:00,13:45:00,2019-04-01,2019-10-26
8417,593,Testindigo,CHANDIGARH,BENGALURU,Monday,13:20:00,16:25:00,2019-04-02,2019-10-22
8418,491,Testindigo,CHANDIGARH,BENGALURU,Monday,13:30:00,17:10:00,2019-04-02,2019-10-22
8419,593,Testindigo,CHANDIGARH,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:35:00,18:35:00,2019-03-31,2019-10-26
8420,491,Testindigo,CHANDIGARH,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday",10:45:00,21:55:00,2019-10-28,2020-03-28
8421,491,Testindigo,CHANDIGARH,BENGALURU,Monday,12:15:00,21:55:00,2019-10-29,2020-03-24
8422,593,Testindigo,CHANDIGARH,BENGALURU,Monday,15:40:00,21:55:00,2019-10-29,2020-03-24
8423,593,Testindigo,CHANDIGARH,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:40:00,18:40:00,2019-10-27,2020-03-28
8424,681,Testindigo,PUNE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:00:00,03:30:00,2019-03-31,2019-10-26
8425,819,Testindigo,PUNE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:50:00,06:30:00,2019-03-31,2019-10-26
8426,391,Testindigo,PUNE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:20:00,21:55:00,2019-03-31,2019-10-26
8427,407,Testindigo,PUNE,BENGALURU,Friday,10:45:00,12:15:00,2019-04-06,2019-10-26
8428,407,Testindigo,PUNE,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Saturday",11:00:00,12:30:00,2019-03-31,2019-10-25
8429,758,Testindigo,PUNE,BENGALURU,Saturday,13:05:00,14:35:00,2019-03-31,2019-10-20
8430,105,Testindigo,PUNE,BENGALURU,"Sunday,Monday,Wednesday,Thursday,Saturday",17:20:00,21:55:00,2019-03-31,2019-10-24
8431,103,Testindigo,PUNE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:20:00,21:55:00,2019-03-31,2019-10-26
8432,221,Testindigo,PUNE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:55:00,01:25:00,2019-03-31,2019-10-26
8433,499,Testindigo,UDAIPUR,BENGALURU,Monday,13:35:00,16:10:00,2019-04-02,2019-10-22
8434,979,Testindigo,UDAIPUR,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:25:00,16:45:00,2019-03-31,2019-10-26
8435,499,Testindigo,UDAIPUR,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00:00,21:55:00,2019-03-31,2019-10-26
8436,7106,Testindigo,TIRUPATI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:10:00,09:10:00,2019-03-31,2019-10-26
8437,7113,Testindigo,TIRUPATI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30:00,21:55:00,2019-03-31,2019-10-26
8438,7182,Testindigo,BELGAUM,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:50:00,14:15:00,2019-10-27,2020-03-28
8439,389,Testindigo,GUWAHATI,BENGALURU,Monday,08:30:00,11:45:00,2019-04-02,2019-10-22
8440,389,Testindigo,GUWAHATI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30:00,11:50:00,2019-03-31,2019-10-26
8441,316,Testindigo,GUWAHATI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:35:00,20:50:00,2019-03-31,2019-10-26
8442,6217,Testindigo,CHENNAI,BENGALURU,Saturday,00:20:00,21:55:00,2019-03-31,2019-03-31
8443,6217,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:20:00,01:30:00,2019-04-01,2019-10-26
8444,271,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15:00,10:20:00,2019-03-31,2019-10-26
8445,253,Testindigo,CHENNAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:55:00,21:55:00,2019-03-31,2019-10-26
8446,238,Testindigo,CHENNAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:05:00,14:05:00,2019-03-31,2019-10-26
8447,119,Testindigo,CHENNAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55:00,14:55:00,2019-03-31,2019-10-26
8448,847,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:55:00,17:55:00,2019-03-31,2019-10-26
8449,7224,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30:00,19:40:00,2019-03-31,2019-10-26
8450,806,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:40:00,21:55:00,2019-03-31,2019-10-26
8451,232,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:15:00,21:55:00,2019-03-31,2019-10-26
8452,897,Testindigo,CHENNAI,BENGALURU,Monday,01:05:00,21:55:00,2019-10-29,2020-03-24
8453,897,Testindigo,CHENNAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",01:05:00,21:55:00,2019-10-27,2020-03-28
8454,271,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:20:00,10:20:00,2019-10-27,2020-03-28
8455,253,Testindigo,CHENNAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50:00,12:55:00,2019-10-27,2020-03-28
8457,238,Testindigo,CHENNAI,BENGALURU,Saturday,13:00:00,21:55:00,2019-10-27,2020-03-22
8458,238,Testindigo,CHENNAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday",13:00:00,21:55:00,2019-10-28,2020-02-14
8459,238,Testindigo,CHENNAI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday",13:00:00,14:05:00,2020-02-15,2020-03-28
8460,6011,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05:00,15:10:00,2019-10-27,2020-03-28
8461,847,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:15:00,18:20:00,2019-10-27,2020-03-28
8462,727,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50:00,19:45:00,2019-10-27,2020-03-28
8463,806,Testindigo,CHENNAI,BENGALURU,Friday,19:35:00,21:55:00,2020-03-28,2020-03-28
8464,806,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35:00,21:55:00,2019-10-27,2020-03-27
8465,232,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:25:00,22:30:00,2019-10-27,2020-03-28
8466,6217,Testindigo,CHENNAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:35:00,23:25:00,2019-10-27,2020-03-28
8467,662,Testindigo,HUBLI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",18:00:00,19:00:00,2019-04-01,2019-10-26
8468,662,Testindigo,HUBLI,BENGALURU,Saturday,18:15:00,19:15:00,2019-03-31,2019-10-20
8469,2066,Testindigo,SURAT,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55:00,10:50:00,2019-03-31,2019-10-26
8470,195,Testindigo,SURAT,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:50:00,21:55:00,2019-03-31,2019-10-26
8471,6209,Testindigo,COIMBATORE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30:00,09:40:00,2019-03-31,2019-10-26
8472,132,Testindigo,COIMBATORE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30:00,10:25:00,2019-03-31,2019-10-26
8473,312,Testindigo,COIMBATORE,BENGALURU,Monday,09:40:00,10:45:00,2019-04-02,2019-10-22
